RFID,SIZE,TYPE,BORN_DATE
873,35,Recycle,10/7/2012
874,35,Recycle,10/7/2012
875,35,Recycle,10/7/2012
876,35,Recycle,10/7/2012
877,35,Recycle,10/7/2012
878,35,Recycle,10/7/2012
879,35,Recycle,10/7/2012
880,35,Recycle,10/7/2012
881,35,Recycle,10/7/2012
882,35,Recycle,10/7/2012
883,35,Recycle,10/7/2012
884,35,Recycle,10/7/2012
885,35,Recycle,10/7/2012
886,35,Recycle,10/7/2012
887,35,Recycle,10/7/2012
888,35,Recycle,10/7/2012
889,35,Recycle,10/7/2012
890,35,Recycle,10/7/2012
891,35,Recycle,10/7/2012
892,35,Recycle,10/7/2012
893,35,Recycle,10/7/2012
894,35,Recycle,10/7/2012
895,35,Recycle,10/7/2012
896,35,Recycle,10/7/2012
897,35,Recycle,10/7/2012
898,35,Recycle,10/7/2012
899,35,Recycle,10/7/2012
900,35,Recycle,10/7/2012
901,35,Recycle,10/7/2012
902,35,Recycle,10/7/2012
903,35,Recycle,10/7/2012
904,35,Recycle,10/7/2012
905,35,Recycle,10/7/2012
906,35,Recycle,10/7/2012
907,35,Recycle,10/7/2012
908,35,Recycle,10/7/2012
909,35,Recycle,10/7/2012
910,35,Recycle,10/7/2012
911,35,Recycle,10/7/2012
912,35,Recycle,10/7/2012
913,35,Recycle,10/7/2012
914,35,Recycle,10/7/2012
915,35,Recycle,10/7/2012
916,35,Recycle,10/7/2012
917,35,Recycle,10/7/2012
918,35,Recycle,10/7/2012
919,35,Recycle,10/7/2012
920,35,Recycle,10/7/2012
921,35,Recycle,10/7/2012
922,35,Recycle,10/7/2012
923,35,Recycle,10/7/2012
924,35,Recycle,10/7/2012
925,35,Recycle,10/7/2012
926,35,Recycle,10/7/2012
927,35,Recycle,10/7/2012
928,35,Recycle,10/7/2012
929,35,Recycle,10/7/2012
930,35,Recycle,10/7/2012
931,35,Recycle,10/7/2012
932,35,Recycle,10/7/2012
933,35,Recycle,10/7/2012
934,35,Recycle,10/7/2012
935,35,Recycle,10/7/2012
936,35,Recycle,10/7/2012
937,35,Recycle,10/7/2012
938,35,Recycle,10/7/2012
939,35,Recycle,10/7/2012
940,35,Recycle,10/7/2012
941,35,Recycle,10/7/2012
942,35,Recycle,10/7/2012
943,35,Recycle,10/7/2012
944,35,Recycle,10/7/2012
945,35,Recycle,10/7/2012
946,35,Recycle,10/7/2012
947,35,Recycle,10/7/2012
948,35,Recycle,10/7/2012
949,35,Recycle,10/7/2012
950,35,Recycle,10/7/2012
951,35,Recycle,10/7/2012
952,35,Recycle,10/7/2012
953,35,Recycle,10/7/2012
954,35,Recycle,10/7/2012
955,35,Recycle,10/7/2012
956,35,Recycle,10/7/2012
957,35,Recycle,10/7/2012
958,35,Recycle,10/7/2012
959,35,Recycle,10/7/2012
960,35,Recycle,10/7/2012
961,35,Recycle,10/7/2012
962,35,Recycle,10/7/2012
963,35,Recycle,10/7/2012
964,35,Recycle,10/7/2012
965,35,Recycle,10/7/2012
966,35,Recycle,10/7/2012
967,35,Recycle,10/7/2012
968,35,Recycle,10/7/2012
969,35,Recycle,10/7/2012
970,35,Recycle,10/7/2012
971,35,Recycle,10/7/2012
972,35,Recycle,10/7/2012
973,35,Recycle,10/7/2012
974,35,Recycle,10/7/2012
975,35,Recycle,10/7/2012
976,35,Recycle,10/7/2012
977,35,Recycle,10/7/2012
978,35,Recycle,10/7/2012
979,35,Recycle,10/7/2012
980,35,Recycle,10/7/2012
981,35,Recycle,10/7/2012
982,35,Recycle,10/7/2012
983,35,Recycle,10/7/2012
984,35,Recycle,10/7/2012
985,35,Recycle,10/7/2012
986,35,Recycle,10/7/2012
987,35,Recycle,10/7/2012
988,35,Recycle,10/7/2012
989,35,Recycle,10/7/2012
990,35,Recycle,10/7/2012
991,35,Recycle,10/7/2012
992,35,Recycle,10/7/2012
993,35,Recycle,10/7/2012
994,35,Recycle,10/7/2012
995,35,Recycle,10/7/2012
996,35,Recycle,10/7/2012
997,35,Recycle,10/7/2012
998,35,Recycle,10/7/2012
999,35,Recycle,10/7/2012
1000,35,Recycle,10/7/2012
1001,35,Recycle,10/7/2012
1002,35,Recycle,10/7/2012
1003,35,Recycle,10/7/2012
1004,35,Recycle,10/7/2012
1005,35,Recycle,10/7/2012
1006,35,Recycle,10/7/2012
1007,35,Recycle,10/7/2012
1008,35,Recycle,10/7/2012
1009,35,Recycle,10/7/2012
1010,35,Recycle,10/7/2012
1011,35,Recycle,10/7/2012
1012,35,Recycle,10/7/2012
1013,35,Recycle,10/7/2012
1014,35,Recycle,10/7/2012
1015,35,Recycle,10/7/2012
1016,35,Recycle,10/7/2012
1017,35,Recycle,10/7/2012
1018,35,Recycle,10/7/2012
1019,35,Recycle,10/7/2012
1020,35,Recycle,10/7/2012
1021,35,Recycle,10/7/2012
1022,35,Recycle,10/7/2012
1023,35,Recycle,10/7/2012
1024,35,Recycle,10/7/2012
1025,35,Recycle,10/7/2012
1026,35,Recycle,10/7/2012
1027,35,Recycle,10/7/2012
1028,35,Recycle,10/7/2012
1029,35,Recycle,10/7/2012
1030,35,Recycle,10/7/2012
1031,35,Recycle,10/7/2012
1032,35,Recycle,10/7/2012
1033,35,Recycle,10/7/2012
1034,35,Recycle,10/7/2012
1035,35,Recycle,10/7/2012
1036,35,Recycle,10/7/2012
1037,35,Recycle,10/7/2012
1038,35,Recycle,10/7/2012
1039,35,Recycle,10/7/2012
1040,35,Recycle,10/7/2012
1041,35,Recycle,10/7/2012
1042,35,Recycle,10/7/2012
1043,35,Recycle,10/7/2012
1044,35,Recycle,10/7/2012
1045,35,Recycle,10/7/2012
1046,35,Recycle,10/7/2012
1047,35,Recycle,10/7/2012
1048,35,Recycle,10/7/2012
1049,35,Recycle,10/7/2012
1050,35,Recycle,10/7/2012
1051,35,Recycle,10/7/2012
1052,35,Recycle,10/7/2012
1053,35,Recycle,10/7/2012
1054,35,Recycle,10/7/2012
1055,35,Recycle,10/7/2012
1056,35,Recycle,10/7/2012
1057,35,Recycle,10/7/2012
1058,35,Recycle,10/7/2012
1059,35,Recycle,10/7/2012
1060,35,Recycle,10/7/2012
1061,35,Recycle,10/7/2012
1062,35,Recycle,10/7/2012
1063,35,Recycle,10/7/2012
1064,35,Recycle,10/7/2012
1065,35,Recycle,10/7/2012
1066,35,Recycle,10/7/2012
1067,35,Recycle,10/7/2012
1068,35,Recycle,10/7/2012
1069,35,Recycle,10/7/2012
1070,35,Recycle,10/7/2012
1071,35,Recycle,10/7/2012
1072,35,Recycle,10/7/2012
1073,35,Recycle,10/7/2012
1074,35,Recycle,10/7/2012
1075,35,Recycle,10/7/2012
1076,35,Recycle,10/7/2012
1077,35,Recycle,10/7/2012
1078,35,Recycle,10/7/2012
1079,35,Recycle,10/7/2012
1080,35,Recycle,10/7/2012
1081,35,Recycle,10/7/2012
1082,35,Recycle,10/7/2012
1083,35,Recycle,10/7/2012
1084,35,Recycle,10/7/2012
1085,35,Recycle,10/7/2012
1086,35,Recycle,10/7/2012
1087,35,Recycle,10/7/2012
1088,35,Recycle,10/7/2012
1089,35,Recycle,10/7/2012
1090,35,Recycle,10/7/2012
1091,35,Recycle,10/7/2012
1092,35,Recycle,10/7/2012
1093,35,Recycle,10/7/2012
1094,35,Recycle,10/7/2012
1095,35,Recycle,10/7/2012
1096,35,Recycle,10/7/2012
1097,35,Recycle,10/7/2012
1098,35,Recycle,10/7/2012
1099,35,Recycle,10/7/2012
1100,35,Recycle,10/7/2012
1101,35,Recycle,10/7/2012
1102,35,Recycle,10/7/2012
1103,35,Recycle,10/7/2012
1104,35,Recycle,10/7/2012
1105,35,Recycle,10/7/2012
1106,35,Recycle,10/7/2012
1107,35,Recycle,10/7/2012
1108,35,Recycle,10/7/2012
1109,35,Recycle,10/7/2012
1110,35,Recycle,10/7/2012
1111,35,Recycle,10/7/2012
1112,35,Recycle,10/7/2012
1113,35,Recycle,10/7/2012
1114,35,Recycle,10/7/2012
1115,35,Recycle,10/7/2012
1116,35,Recycle,10/7/2012
1117,35,Recycle,10/7/2012
1118,35,Recycle,10/7/2012
1119,35,Recycle,10/7/2012
1120,35,Recycle,10/7/2012
1121,35,Recycle,10/7/2012
1122,35,Recycle,10/7/2012
1123,35,Recycle,10/7/2012
1124,35,Recycle,10/7/2012
1125,35,Recycle,10/7/2012
1126,35,Recycle,10/7/2012
1127,35,Recycle,10/7/2012
1128,35,Recycle,10/7/2012
1129,35,Recycle,10/7/2012
1130,35,Recycle,10/7/2012
1131,35,Recycle,10/7/2012
1132,35,Recycle,10/7/2012
1133,35,Recycle,10/7/2012
1134,35,Recycle,10/7/2012
1135,35,Recycle,10/7/2012
1136,35,Recycle,10/7/2012
1137,35,Recycle,10/7/2012
1138,35,Recycle,10/7/2012
1139,35,Recycle,10/7/2012
1140,35,Recycle,10/7/2012
1141,35,Recycle,10/7/2012
1142,35,Recycle,10/7/2012
1143,35,Recycle,10/7/2012
1144,35,Recycle,10/7/2012
1145,35,Recycle,10/7/2012
1146,35,Recycle,10/7/2012
1147,35,Recycle,10/7/2012
1148,35,Recycle,10/7/2012
1149,35,Recycle,10/7/2012
1150,35,Recycle,10/7/2012
1151,35,Recycle,10/7/2012
1152,35,Recycle,10/7/2012
1153,35,Recycle,10/7/2012
1154,35,Recycle,10/7/2012
1155,35,Recycle,10/7/2012
1156,35,Recycle,10/7/2012
1157,35,Recycle,10/7/2012
1158,35,Recycle,10/7/2012
1159,35,Recycle,10/7/2012
1160,35,Recycle,10/7/2012
1161,35,Recycle,10/7/2012
1162,35,Recycle,10/7/2012
1163,35,Recycle,10/7/2012
1164,35,Recycle,10/7/2012
1165,35,Recycle,10/7/2012
1166,35,Recycle,10/7/2012
1167,35,Recycle,10/7/2012
1168,35,Recycle,10/7/2012
1169,35,Recycle,10/7/2012
1170,35,Recycle,10/7/2012
1171,35,Recycle,10/7/2012
1172,35,Recycle,10/7/2012
1173,35,Recycle,10/7/2012
1174,35,Recycle,10/7/2012
1175,35,Recycle,10/7/2012
1176,35,Recycle,10/7/2012
1177,35,Recycle,10/7/2012
1178,35,Recycle,10/7/2012
1179,35,Recycle,10/7/2012
1180,35,Recycle,10/7/2012
1181,35,Recycle,10/7/2012
1182,35,Recycle,10/7/2012
1183,35,Recycle,10/7/2012
1184,35,Recycle,10/7/2012
1185,35,Recycle,10/7/2012
1186,35,Recycle,10/7/2012
1187,35,Recycle,10/7/2012
1188,35,Recycle,10/7/2012
1189,35,Recycle,10/7/2012
1190,35,Recycle,10/7/2012
1191,35,Recycle,10/7/2012
1192,35,Recycle,10/7/2012
1193,35,Recycle,10/7/2012
1194,35,Recycle,10/7/2012
1195,35,Recycle,10/7/2012
1196,35,Recycle,10/7/2012
1197,35,Recycle,10/7/2012
1198,35,Recycle,10/7/2012
1199,35,Recycle,10/7/2012
1200,35,Recycle,10/7/2012
1201,35,Recycle,10/7/2012
1202,35,Recycle,10/7/2012
1203,35,Recycle,10/7/2012
1204,35,Recycle,10/7/2012
1205,35,Recycle,10/7/2012
1206,35,Recycle,10/7/2012
1207,35,Recycle,10/7/2012
1208,35,Recycle,10/7/2012
1209,35,Recycle,10/7/2012
1210,35,Recycle,10/7/2012
1211,35,Recycle,10/7/2012
1212,35,Recycle,10/7/2012
1213,35,Recycle,10/7/2012
1214,35,Recycle,10/7/2012
1215,35,Recycle,10/7/2012
1216,35,Recycle,10/7/2012
1217,35,Recycle,10/7/2012
1218,35,Recycle,10/7/2012
1219,35,Recycle,10/7/2012
1220,35,Recycle,10/7/2012
1221,35,Recycle,10/7/2012
1222,35,Recycle,10/7/2012
1223,35,Recycle,10/7/2012
1224,35,Recycle,10/7/2012
1225,35,Recycle,10/7/2012
1226,35,Recycle,10/7/2012
1227,35,Recycle,10/7/2012
1228,35,Recycle,10/7/2012
1229,35,Recycle,10/7/2012
1230,35,Recycle,10/7/2012
1231,35,Recycle,10/7/2012
1232,35,Recycle,10/7/2012
1233,35,Recycle,10/7/2012
1234,35,Recycle,10/7/2012
1235,35,Recycle,10/7/2012
1236,35,Recycle,10/7/2012
1237,35,Recycle,10/7/2012
1238,35,Recycle,10/7/2012
1239,35,Recycle,10/7/2012
1240,35,Recycle,10/7/2012
1241,35,Recycle,10/7/2012
1242,35,Recycle,10/7/2012
1243,35,Recycle,10/7/2012
1244,35,Recycle,10/7/2012
1245,35,Recycle,10/7/2012
1246,35,Recycle,10/7/2012
1247,35,Recycle,10/7/2012
1248,35,Recycle,10/7/2012
1249,35,Recycle,10/7/2012
1250,35,Recycle,10/7/2012
1251,35,Recycle,10/7/2012
1252,35,Recycle,10/7/2012
1253,35,Recycle,10/7/2012
1254,35,Recycle,10/7/2012
1255,35,Recycle,10/7/2012
1256,35,Recycle,10/7/2012
1257,35,Recycle,10/7/2012
1258,35,Recycle,10/7/2012
1259,35,Recycle,10/7/2012
1260,35,Recycle,10/7/2012
1261,35,Recycle,10/7/2012
1262,35,Recycle,10/7/2012
1263,35,Recycle,10/7/2012
1264,35,Recycle,10/7/2012
1265,35,Recycle,10/7/2012
1266,35,Recycle,10/7/2012
1267,35,Recycle,10/7/2012
1268,35,Recycle,10/7/2012
1269,35,Recycle,10/7/2012
1270,35,Recycle,10/7/2012
1271,35,Recycle,10/7/2012
1272,35,Recycle,10/7/2012
1273,35,Recycle,10/7/2012
1274,35,Recycle,10/7/2012
1275,35,Recycle,10/7/2012
1276,35,Recycle,10/7/2012
1277,35,Recycle,10/7/2012
1278,35,Recycle,10/7/2012
1279,35,Recycle,10/7/2012
1280,35,Recycle,10/7/2012
1281,35,Recycle,10/7/2012
1282,35,Recycle,10/7/2012
1283,35,Recycle,10/7/2012
1284,35,Recycle,10/7/2012
1285,35,Recycle,10/7/2012
1286,35,Recycle,10/7/2012
1287,35,Recycle,10/7/2012
1288,35,Recycle,10/7/2012
1289,35,Recycle,10/7/2012
1290,35,Recycle,10/7/2012
1291,35,Recycle,10/7/2012
1292,35,Recycle,10/7/2012
1293,35,Recycle,10/7/2012
1294,35,Recycle,10/7/2012
1295,35,Recycle,10/7/2012
1296,35,Recycle,10/7/2012
1297,35,Recycle,10/7/2012
1298,35,Recycle,10/7/2012
1299,35,Recycle,10/7/2012
1300,35,Recycle,10/7/2012
1301,35,Recycle,10/7/2012
1302,35,Recycle,10/7/2012
1303,35,Recycle,10/7/2012
1304,35,Recycle,10/7/2012
1305,35,Recycle,10/7/2012
1306,35,Recycle,10/7/2012
1307,35,Recycle,10/7/2012
1308,35,Recycle,10/7/2012
1309,35,Recycle,10/7/2012
1310,35,Recycle,10/7/2012
1311,35,Recycle,10/7/2012
1312,35,Recycle,10/7/2012
1313,35,Recycle,10/7/2012
1314,35,Recycle,10/7/2012
1315,35,Recycle,10/7/2012
1316,35,Recycle,10/7/2012
1317,35,Recycle,10/7/2012
1318,35,Recycle,10/7/2012
1319,35,Recycle,10/7/2012
1320,35,Recycle,10/7/2012
1321,35,Recycle,10/7/2012
1322,35,Recycle,10/7/2012
1323,35,Recycle,10/7/2012
1324,35,Recycle,10/7/2012
1325,35,Recycle,10/7/2012
1326,35,Recycle,10/7/2012
1327,35,Recycle,10/7/2012
1328,35,Recycle,10/7/2012
1329,35,Recycle,10/7/2012
1330,35,Recycle,10/7/2012
1331,35,Recycle,10/7/2012
1332,35,Recycle,10/7/2012
1333,35,Recycle,10/7/2012
1334,35,Recycle,10/7/2012
1335,35,Recycle,10/7/2012
1336,35,Recycle,10/7/2012
1337,35,Recycle,10/7/2012
1338,35,Recycle,10/7/2012
1339,35,Recycle,10/7/2012
1340,35,Recycle,10/7/2012
1341,35,Recycle,10/7/2012
1342,35,Recycle,10/7/2012
1343,35,Recycle,10/7/2012
1344,35,Recycle,10/7/2012
1345,35,Recycle,10/7/2012
1346,35,Recycle,10/7/2012
1347,35,Recycle,10/7/2012
1348,35,Recycle,10/7/2012
1349,35,Recycle,10/7/2012
1350,35,Recycle,10/7/2012
1351,35,Recycle,10/7/2012
1352,35,Recycle,10/7/2012
1353,35,Recycle,10/7/2012
1354,35,Recycle,10/7/2012
1355,35,Recycle,10/7/2012
1356,35,Recycle,10/7/2012
1357,35,Recycle,10/7/2012
1358,35,Recycle,10/7/2012
1359,35,Recycle,10/7/2012
1360,35,Recycle,10/7/2012
1361,35,Recycle,10/7/2012
1362,35,Recycle,10/7/2012
1363,35,Recycle,10/7/2012
1364,35,Recycle,10/7/2012
1365,35,Recycle,10/7/2012
1366,35,Recycle,10/7/2012
1367,35,Recycle,10/7/2012
1368,35,Recycle,10/7/2012
1369,35,Recycle,10/7/2012
1370,35,Recycle,10/7/2012
1371,35,Recycle,10/7/2012
1372,35,Recycle,10/7/2012
1373,35,Recycle,10/7/2012
1374,35,Recycle,10/7/2012
1375,35,Recycle,10/7/2012
1376,35,Recycle,10/7/2012
1377,35,Recycle,10/7/2012
1378,35,Recycle,10/7/2012
1379,35,Recycle,10/7/2012
1380,35,Recycle,10/7/2012
1381,35,Recycle,10/7/2012
1382,35,Recycle,10/7/2012
1383,35,Recycle,10/7/2012
1384,35,Recycle,10/7/2012
1385,35,Recycle,10/7/2012
1386,35,Recycle,10/7/2012
1387,35,Recycle,10/7/2012
1388,35,Recycle,10/7/2012
1389,35,Recycle,10/7/2012
1390,35,Recycle,10/7/2012
1391,35,Recycle,10/7/2012
1392,35,Recycle,10/7/2012
1393,35,Recycle,10/7/2012
1394,35,Recycle,10/7/2012
1395,35,Recycle,10/7/2012
1396,35,Recycle,10/7/2012
1397,35,Recycle,10/7/2012
1398,35,Recycle,10/7/2012
1399,35,Recycle,10/7/2012
1400,35,Recycle,10/7/2012
1401,35,Recycle,10/7/2012
1402,35,Recycle,10/7/2012
1403,35,Recycle,10/7/2012
1404,35,Recycle,10/7/2012
1405,35,Recycle,10/7/2012
1406,35,Recycle,10/7/2012
1407,35,Recycle,10/7/2012
1408,35,Recycle,10/7/2012
1409,35,Recycle,10/7/2012
1410,35,Recycle,10/7/2012
1411,35,Recycle,10/7/2012
1412,35,Recycle,10/7/2012
1413,35,Recycle,10/7/2012
1414,35,Recycle,10/7/2012
1415,35,Recycle,10/7/2012
1416,35,Recycle,10/7/2012
1417,35,Recycle,10/7/2012
1418,35,Recycle,10/7/2012
1419,35,Recycle,10/7/2012
1420,35,Recycle,10/7/2012
1421,35,Recycle,10/7/2012
1422,35,Recycle,10/7/2012
1423,35,Recycle,10/7/2012
1424,35,Recycle,10/7/2012
1425,35,Recycle,10/7/2012
1426,35,Recycle,10/7/2012
1427,35,Recycle,10/7/2012
1428,35,Recycle,10/7/2012
1429,35,Recycle,10/7/2012
1430,35,Recycle,10/7/2012
1431,35,Recycle,10/7/2012
1432,35,Recycle,10/7/2012
1433,35,Recycle,10/7/2012
1434,35,Recycle,10/7/2012
1435,35,Recycle,10/7/2012
1436,35,Recycle,10/7/2012
1437,35,Recycle,10/7/2012
1438,35,Recycle,10/7/2012
1439,35,Recycle,10/7/2012
1440,35,Recycle,10/7/2012
1441,35,Recycle,10/7/2012
1442,35,Recycle,10/7/2012
1443,35,Recycle,10/7/2012
1444,35,Recycle,10/7/2012
1445,35,Recycle,10/7/2012
1446,35,Recycle,10/7/2012
1447,35,Recycle,10/7/2012
1448,35,Recycle,10/7/2012
1449,35,Recycle,10/7/2012
1450,35,Recycle,10/7/2012
1451,35,Recycle,10/7/2012
1452,35,Recycle,10/7/2012
1453,35,Recycle,10/7/2012
1454,35,Recycle,10/7/2012
1455,35,Recycle,10/7/2012
1456,35,Recycle,10/7/2012
1457,35,Recycle,10/7/2012
1458,35,Recycle,10/7/2012
1459,35,Recycle,10/7/2012
1460,35,Recycle,10/7/2012
1461,35,Recycle,10/7/2012
1462,35,Recycle,10/7/2012
1463,35,Recycle,10/7/2012
1464,35,Recycle,10/7/2012
1465,35,Recycle,10/7/2012
1466,35,Recycle,10/7/2012
1467,35,Recycle,10/7/2012
1468,35,Recycle,10/7/2012
1469,35,Recycle,10/7/2012
1470,35,Recycle,10/7/2012
1471,35,Recycle,10/7/2012
1472,35,Recycle,10/7/2012
1473,35,Recycle,10/7/2012
1474,35,Recycle,10/7/2012
1475,35,Recycle,10/7/2012
1476,35,Recycle,10/7/2012
1477,35,Recycle,10/7/2012
1478,35,Recycle,10/7/2012
1479,35,Recycle,10/7/2012
1480,35,Recycle,10/7/2012
1481,35,Recycle,10/7/2012
1482,35,Recycle,10/7/2012
1483,35,Recycle,10/7/2012
1484,35,Recycle,10/7/2012
1485,35,Recycle,10/7/2012
1486,35,Recycle,10/7/2012
1487,35,Recycle,10/7/2012
1488,35,Recycle,10/7/2012
1489,35,Recycle,10/7/2012
1490,35,Recycle,10/7/2012
1491,35,Recycle,10/7/2012
1492,35,Recycle,10/7/2012
1493,35,Recycle,10/7/2012
1494,35,Recycle,10/7/2012
1495,35,Recycle,10/7/2012
1496,35,Recycle,10/7/2012
1497,35,Recycle,10/7/2012
1498,35,Recycle,10/7/2012
1499,35,Recycle,10/7/2012
1500,35,Recycle,10/7/2012
1501,35,Recycle,10/7/2012
1502,35,Recycle,10/7/2012
1503,35,Recycle,10/7/2012
1504,35,Recycle,10/7/2012
1505,35,Recycle,10/7/2012
1506,35,Recycle,10/7/2012
1507,35,Recycle,10/7/2012
1508,35,Recycle,10/7/2012
1509,35,Recycle,10/7/2012
1510,35,Recycle,10/7/2012
1511,35,Recycle,10/7/2012
1512,35,Recycle,10/7/2012
1513,35,Recycle,10/7/2012
1514,35,Recycle,10/7/2012
1515,35,Recycle,10/7/2012
1516,35,Recycle,10/7/2012
1517,35,Recycle,10/7/2012
1518,35,Recycle,10/7/2012
1519,35,Recycle,10/7/2012
1520,35,Recycle,10/7/2012
1521,35,Recycle,10/7/2012
1522,35,Recycle,10/7/2012
1523,35,Recycle,10/7/2012
1524,35,Recycle,10/7/2012
1525,35,Recycle,10/7/2012
1526,35,Recycle,10/7/2012
1527,35,Recycle,10/7/2012
1528,35,Recycle,10/7/2012
1529,35,Recycle,10/7/2012
1530,35,Recycle,10/7/2012
1531,35,Recycle,10/7/2012
1532,35,Recycle,10/7/2012
1533,35,Recycle,10/7/2012
1534,35,Recycle,10/7/2012
1535,35,Recycle,10/7/2012
1536,35,Recycle,10/7/2012
1537,35,Recycle,10/7/2012
1538,35,Recycle,10/7/2012
1539,35,Recycle,10/7/2012
1540,35,Recycle,10/7/2012
1541,35,Recycle,10/7/2012
1542,35,Recycle,10/7/2012
1543,35,Recycle,10/7/2012
1544,35,Recycle,10/7/2012
1545,35,Recycle,10/7/2012
1546,35,Recycle,10/7/2012
1547,35,Recycle,10/7/2012
1548,35,Recycle,10/7/2012
1549,35,Recycle,10/7/2012
1550,35,Recycle,10/7/2012
1551,35,Recycle,10/7/2012
1552,35,Recycle,10/7/2012
1553,35,Recycle,10/7/2012
1554,35,Recycle,10/7/2012
1555,35,Recycle,10/7/2012
1556,35,Recycle,10/7/2012
1557,35,Recycle,10/7/2012
1558,35,Recycle,10/7/2012
1559,35,Recycle,10/7/2012
1560,35,Recycle,10/7/2012
1561,35,Recycle,10/7/2012
1562,35,Recycle,10/7/2012
1563,35,Recycle,10/7/2012
1564,35,Recycle,10/7/2012
1565,35,Recycle,10/7/2012
1566,35,Recycle,10/7/2012
1567,35,Recycle,10/7/2012
1568,35,Recycle,10/7/2012
1569,35,Recycle,10/7/2012
1570,35,Recycle,10/7/2012
1571,35,Recycle,10/7/2012
1572,35,Recycle,10/7/2012
1573,35,Recycle,10/7/2012
1574,35,Recycle,10/7/2012
1575,35,Recycle,10/7/2012
1576,35,Recycle,10/7/2012
1577,35,Recycle,10/7/2012
1578,35,Recycle,10/7/2012
1579,35,Recycle,10/7/2012
1580,35,Recycle,10/7/2012
1581,35,Recycle,10/7/2012
1582,35,Recycle,10/7/2012
1583,35,Recycle,10/7/2012
1584,35,Recycle,10/7/2012
1585,35,Recycle,10/7/2012
1586,35,Recycle,10/7/2012
1587,35,Recycle,10/7/2012
1588,35,Recycle,10/7/2012
1589,35,Recycle,10/7/2012
1590,35,Recycle,10/7/2012
1591,35,Recycle,10/7/2012
1592,35,Recycle,10/7/2012
1593,35,Recycle,10/7/2012
1594,35,Recycle,10/7/2012
1595,35,Recycle,10/7/2012
1596,35,Recycle,10/7/2012
1597,35,Recycle,10/7/2012
1598,35,Recycle,10/7/2012
1599,35,Recycle,10/7/2012
1600,35,Recycle,10/7/2012
1601,35,Recycle,10/7/2012
1602,35,Recycle,10/7/2012
1603,35,Recycle,10/7/2012
1604,35,Recycle,10/7/2012
1605,35,Recycle,10/7/2012
1606,35,Recycle,10/7/2012
1607,35,Recycle,10/7/2012
1608,35,Recycle,10/7/2012
1609,35,Recycle,10/7/2012
1610,35,Recycle,10/7/2012
1611,35,Recycle,10/7/2012
1612,35,Recycle,10/7/2012
1613,35,Recycle,10/7/2012
1614,35,Recycle,10/7/2012
1615,35,Recycle,10/7/2012
1616,35,Recycle,10/7/2012
1617,35,Recycle,10/7/2012
1618,35,Recycle,10/7/2012
1619,35,Recycle,10/7/2012
1620,35,Recycle,10/7/2012
1621,35,Recycle,10/7/2012
1622,35,Recycle,10/7/2012
1623,35,Recycle,10/7/2012
1624,35,Recycle,10/7/2012
1625,35,Recycle,10/7/2012
1626,35,Recycle,10/7/2012
1627,35,Recycle,10/7/2012
1628,35,Recycle,10/7/2012
1629,35,Recycle,10/7/2012
1630,35,Recycle,10/7/2012
1631,35,Recycle,10/7/2012
1632,35,Recycle,10/7/2012
1633,35,Recycle,10/7/2012
1634,35,Recycle,10/7/2012
1635,35,Recycle,10/7/2012
1636,35,Recycle,10/7/2012
1637,35,Recycle,10/7/2012
1638,35,Recycle,10/7/2012
1639,35,Recycle,10/7/2012
1640,35,Recycle,10/7/2012
1641,35,Recycle,10/7/2012
1642,35,Recycle,10/7/2012
1643,35,Recycle,10/7/2012
1644,35,Recycle,10/7/2012
1645,35,Recycle,10/7/2012
1646,35,Recycle,10/7/2012
1647,35,Recycle,10/7/2012
1648,35,Recycle,10/7/2012
1649,35,Recycle,10/7/2012
1650,35,Recycle,10/7/2012
1651,35,Recycle,10/7/2012
1652,35,Recycle,10/7/2012
1653,35,Recycle,10/7/2012
1654,35,Recycle,10/7/2012
1655,35,Recycle,10/7/2012
1656,35,Recycle,10/7/2012
1657,35,Recycle,10/7/2012
1658,35,Recycle,10/7/2012
1659,35,Recycle,10/7/2012
1660,35,Recycle,10/7/2012
1661,35,Recycle,10/7/2012
1662,35,Recycle,10/7/2012
1663,35,Recycle,10/7/2012
1664,35,Recycle,10/7/2012
1665,35,Recycle,10/7/2012
1666,35,Recycle,10/7/2012
1667,35,Recycle,10/7/2012
1668,35,Recycle,10/7/2012
1669,35,Recycle,10/7/2012
1670,35,Recycle,10/7/2012
1671,35,Recycle,10/7/2012
1672,35,Recycle,10/7/2012
1673,35,Recycle,10/7/2012
1674,35,Recycle,10/7/2012
1675,35,Recycle,10/7/2012
1676,35,Recycle,10/7/2012
1677,35,Recycle,10/7/2012
1678,35,Recycle,10/7/2012
1679,35,Recycle,10/7/2012
1680,35,Recycle,10/7/2012
1681,35,Recycle,10/7/2012
1682,35,Recycle,10/7/2012
1683,35,Recycle,10/7/2012
1684,35,Recycle,10/7/2012
1685,35,Recycle,10/7/2012
1686,35,Recycle,10/7/2012
1687,35,Recycle,10/7/2012
1688,35,Recycle,10/7/2012
1689,35,Recycle,10/7/2012
1690,35,Recycle,10/7/2012
1691,35,Recycle,10/7/2012
1692,35,Recycle,10/7/2012
1693,35,Recycle,10/7/2012
1694,35,Recycle,10/7/2012
1695,35,Recycle,10/7/2012
1696,35,Recycle,10/7/2012
1697,35,Recycle,10/7/2012
1698,35,Recycle,10/7/2012
1699,35,Recycle,10/7/2012
1700,35,Recycle,10/7/2012
1701,35,Recycle,10/7/2012
