RFID,SERIAL,SIZE,TYPE,BORN_DATE
120811204644006412008455,6412008455,64,Refuse,11/23/2013
120822055136006412009828,6412009828,64,Refuse,11/24/2013
120822015855006412009691,6412009691,64,Refuse,11/25/2013
120811131502006412008185,6412008185,64,Refuse,11/26/2013
120820175057006412008942,6412008942,64,Refuse,11/27/2013
120822054923006412009827,6412009827,64,Refuse,11/28/2013
120811133501006412008197,6412008197,64,Refuse,11/29/2013
120822070437006412009871,6412009871,64,Refuse,11/30/2013
120811133640006412008198,6412008198,64,Refuse,12/1/2013
120820175326006412008944,6412008944,64,Refuse,12/2/2013
120813190609006412008606,6412008606,64,Refuse,12/3/2013
120813190449006412008604,6412008604,64,Refuse,12/4/2013
120807003906006412007405,6412007405,64,Refuse,12/5/2013
120807003726006412007404,6412007404,64,Refuse,12/6/2013
120806054939006412006754,6412006754,64,Refuse,12/7/2013
120805040113006412005945,6412005945,64,Refuse,12/8/2013
120805035320006412005943,6412005943,64,Refuse,12/9/2013
071510193732006410008824,6410008824,64,Refuse,12/10/2013
120811145909006412008247,6412008247,64,Refuse,12/11/2013
120811145529006412008244,6412008244,64,Refuse,12/12/2013
120813170406006412008535,6412008535,64,Refuse,12/13/2013
120822070258006412009870,6412009870,64,Refuse,12/14/2013
120813191833006412008614,6412008614,64,Refuse,12/15/2013
120811162224006412008297,6412008297,64,Refuse,12/16/2013
120811204355006412008453,6412008453,64,Refuse,12/17/2013
120813192329006412008617,6412008617,64,Refuse,12/18/2013
120811150229006412008249,6412008249,64,Refuse,12/19/2013
120811150634006412008251,6412008251,64,Refuse,12/20/2013
120811041015006412007863,6412007863,64,Refuse,12/21/2013
120813192023006412008615,6412008615,64,Refuse,12/22/2013
120811131325006412008184,6412008184,64,Refuse,12/23/2013
120813165455006412008529,6412008529,64,Refuse,12/24/2013
120813171435006412008541,6412008541,64,Refuse,12/25/2013
120822071535006412009878,6412009878,64,Refuse,12/26/2013
120811210853006412008468,6412008468,64,Refuse,12/27/2013
120811204826006412008456,6412008456,64,Refuse,12/28/2013
120822055919006412009833,6412009833,64,Refuse,12/29/2013
120822013303006412009676,6412009676,64,Refuse,12/30/2013
120524143146006412005676,6412005676,64,Refuse,12/31/2013
120524152139006412005679,6412005679,64,Refuse,1/1/2014
120806135711006412007035,6412007035,64,Refuse,1/2/2014
120901200746009512016014,9512016014,96,Refuse,1/3/2014
120901210450009512016047,9512016047,96,Refuse,1/4/2014
120901210634009512016048,9512016048,96,Refuse,1/5/2014
120901210857009512016049,9512016049,96,Refuse,1/6/2014
120901211027009512016050,9512016050,96,Refuse,1/7/2014
120907045033009612113391,9612113391,96,Refuse,1/8/2014
092010162754009610005359,9610005359,96,Refuse,1/9/2014
120903003103009612112779,9612112779,96,Refuse,1/10/2014
120902211809009612112692,9612112692,96,Refuse,1/11/2014
120902141807009612112468,9612112468,96,Refuse,1/12/2014
120902142038009612112469,9612112469,96,Refuse,1/13/2014
120902224933009612112720,9612112720,96,Refuse,1/14/2014
120907045431009612113394,9612113394,96,Refuse,1/15/2014
120903003241009612112780,9612112780,96,Refuse,1/16/2014
120902234007009612112748,9612112748,96,Refuse,1/17/2014
120907045140009612113392,9612113392,96,Refuse,1/18/2014
120902141035009612112463,9612112463,96,Refuse,1/19/2014
120902234300009612112750,9612112750,96,Refuse,1/20/2014
120903002901009612112778,9612112778,96,Refuse,1/21/2014
120902225309009612112722,9612112722,96,Refuse,1/22/2014
120902234133009612112749,9612112749,96,Refuse,1/23/2014
120902164442009612112548,9612112548,96,Refuse,1/24/2014
120907062911009612113449,9612113449,96,Refuse,1/25/2014
120902141632009612112467,9612112467,96,Refuse,1/26/2014
120902141140009612112464,9612112464,96,Refuse,1/27/2014
120902234420009612112751,9612112751,96,Recycle,1/28/2014
120902234718009612112753,9612112753,96,Recycle,1/29/2014
120902234531009612112752,9612112752,96,Recycle,1/30/2014
120907042116009612113373,9612113373,96,Recycle,1/31/2014
120807045343009612112319,9612112319,96,Recycle,2/1/2014
120902225413009612112723,9612112723,96,Recycle,2/2/2014
120902141441009612112466,9612112466,96,Recycle,2/3/2014
120902224229009612112716,9612112716,96,Recycle,2/4/2014
120907045310009612113393,9612113393,96,Recycle,2/5/2014
120902142141009612112470,9612112470,96,Recycle,2/6/2014
120902142318009612112471,9612112471,96,Recycle,2/7/2014
120902233820009612112747,9612112747,96,Recycle,2/8/2014
120902133645009612112444,9612112444,96,Recycle,2/9/2014
120902233719009612112746,9612112746,96,Recycle,2/10/2014
120902141249009612112465,9612112465,96,Recycle,2/11/2014
120902225110009612112721,9612112721,96,Recycle,2/12/2014
120808130309000035124230,0035124230,35,Recycle,2/13/2014
120808131049000035124236,0035124236,35,Recycle,2/14/2014
120808131152000035124237,0035124237,35,Recycle,2/15/2014
120922030235000003128986,0003128986,35,Recycle,2/16/2014
120921234307000003128886,0003128886,35,Recycle,2/17/2014
120812164634000003126509,0003126509,35,Recycle,2/18/2014
120813102832000003126913,0003126913,35,Recycle,2/19/2014
120922015728000003128953,0003128953,35,Recycle,2/20/2014
120922020000000003128954,0003128954,35,Recycle,2/21/2014
120922015600000003128952,0003128952,35,Recycle,2/22/2014
120922014948000003128949,0003128949,35,Recycle,2/23/2014
120921155248000003128677,0003128677,35,Recycle,2/24/2014
120921135754000003128622,0003128622,35,Recycle,2/25/2014
120922023709000003128973,0003128973,35,Recycle,2/26/2014
120812164803000003126512,0003126512,35,Recycle,2/27/2014
120921225900000003128864,0003128864,35,Recycle,2/28/2014
120921225653000003128863,0003128863,35,Recycle,3/1/2014
120813103612000003126919,0003126919,35,Recycle,3/2/2014
120813103718000003126920,0003126920,35,Recycle,3/3/2014
120921205041000003128805,0003128805,35,Recycle,3/4/2014
120813103834000003126921,0003126921,35,Recycle,3/5/2014
120922005519000003128921,0003128921,35,Recycle,3/6/2014
120921184902000003128748,0003128748,35,Recycle,3/7/2014
120922005324000003128920,0003128920,35,Recycle,3/8/2014
120921184554000003128746,0003128746,35,Recycle,3/9/2014
120921184731000003128747,0003128747,35,Recycle,3/10/2014
120921135441000003128620,0003128620,35,Recycle,3/11/2014
120922023814000003128974,0003128974,35,Recycle,3/12/2014
120921233743000003128883,0003128883,35,Recycle,3/13/2014
120921125038000003128588,0003128588,35,Recycle,3/14/2014
120812164701000003126510,0003126510,35,Recycle,3/15/2014
120922005713000003128922,0003128922,35,Recycle,3/16/2014
120921210605000003128809,0003128809,35,Recycle,3/17/2014
120922001251000003128899,0003128899,35,Recycle,3/18/2014
120921122415000003128575,0003128575,35,Recycle,3/19/2014
120921192437000003128764,0003128764,35,Recycle,3/20/2014
120922020721000003128958,0003128958,35,Recycle,3/21/2014
120922011808000003128933,0003128933,35,Recycle,3/22/2014
120922031040000003128990,0003128990,35,Recycle,3/23/2014
120922011440000003128931,0003128931,35,Recycle,3/24/2014
120814020201000003127502,0003127502,35,Recycle,3/25/2014
120922014435000003128946,0003128946,35,Recycle,3/26/2014
120921125148000003128589,0003128589,35,Recycle,3/27/2014
120813103511000003126918,0003126918,35,Recycle,3/28/2014
120813103344000003126917,0003126917,35,Recycle,3/29/2014
120921141521000003128628,0003128628,35,Recycle,3/30/2014
120925133647000003130475,0003130475,35,Recycle,3/31/2014
120925133806000003130493,0003130493,35,Recycle,4/1/2014
120921141338000003128627,0003128627,35,Recycle,4/2/2014
120813103241000003126916,0003126916,35,Recycle,4/3/2014
120925133924000003130494,0003130494,35,Recycle,4/4/2014
120922021059000003128960,0003128960,35,Recycle,4/5/2014
120921174026000003128724,0003128724,35,Recycle,4/6/2014
120921180407000003128728,0003128728,35,Recycle,4/7/2014
120922003933000003128913,0003128913,35,Recycle,4/8/2014
120922004109000003128914,0003128914,35,Recycle,4/9/2014
120922004929000003128918,0003128918,35,Recycle,4/10/2014
120921224802000003128858,0003128858,35,Recycle,4/11/2014
120925134635000003130497,0003130497,35,Recycle,4/12/2014
120921125941000003128593,0003128593,35,Recycle,4/13/2014
120922011249000003128930,0003128930,35,Recycle,4/14/2014
120921225129000003128860,0003128860,35,Recycle,4/15/2014
120925134254000003130495,0003130495,35,Recycle,4/16/2014
120925133540000003130492,0003130492,35,Recycle,4/17/2014
120921234616000003128887,0003128887,35,Recycle,4/18/2014
120922012412000003128936,0003128936,35,Recycle,4/19/2014
120814015006000003127494,0003127494,35,Recycle,4/20/2014
120812182830000003126581,0003126581,35,Recycle,4/21/2014
120922014544000003128947,0003128947,35,Recycle,4/22/2014
120921124812000003128587,0003128587,35,Recycle,4/23/2014
120922024254000003128975,0003128975,35,Recycle,4/24/2014
120921224938000003128859,0003128859,35,Recycle,4/25/2014
120921234811000003128888,0003128888,35,Recycle,4/26/2014
120922010045000003128924,0003128924,35,Recycle,4/27/2014
120922001614000003128901,0003128901,35,Recycle,4/28/2014
120925134045000003130476,0003130476,35,Recycle,4/29/2014
120921192609000003128765,0003128765,35,Recycle,4/30/2014
120921210443000003128808,0003128808,35,Recycle,5/1/2014
120922014840000003128948,0003128948,35,Recycle,5/2/2014
120921125657000003128592,0003128592,35,Recycle,5/3/2014
120921125456000003128591,0003128591,35,Recycle,5/4/2014
120922000426000003128894,0003128894,35,Recycle,5/5/2014
120922020226000003128955,0003128955,35,Recycle,5/6/2014
120922001727000003128902,0003128902,35,Recycle,5/7/2014
120922002647000003128908,0003128908,35,Recycle,5/8/2014
120922001143000003128898,0003128898,35,Recycle,5/9/2014
120922000959000003128897,0003128897,35,Recycle,5/10/2014
120922000658000003128895,0003128895,35,Recycle,5/11/2014
120921192754000003128766,0003128766,35,Recycle,5/11/2005
120921202618000003128793,0003128793,35,Recycle,5/12/2005
120921202441000003128792,0003128792,35,Recycle,5/13/2005
120922005906000003128923,0003128923,35,Recycle,5/14/2005
120921205719000003128807,0003128807,35,Recycle,5/15/2005
120922011644000003128932,0003128932,35,Recycle,5/16/2005
120922005211000003128919,0003128919,35,Recycle,5/17/2005
120922002535000003128907,0003128907,35,Recycle,5/18/2005
120922025211000003128980,0003128980,35,Recycle,5/19/2005
120922025330000003128981,0003128981,35,Recycle,5/20/2005
120921173735000003128723,0003128723,35,Recycle,5/21/2005
120922003407000003128912,0003128912,35,Recycle,5/22/2005
120922003158000003128911,0003128911,35,Recycle,5/23/2005
120922003043000003128910,0003128910,35,Recycle,5/24/2005
120922002125000003128904,0003128904,35,Recycle,5/25/2005
120921235305000003128891,0003128891,35,Recycle,5/26/2005
120922000154000003128893,0003128893,35,Recycle,5/27/2005
120922030751000003128988,0003128988,35,Recycle,5/28/2005
120922025052000003128979,0003128979,35,Recycle,5/29/2005
120922024704000003128976,0003128976,35,Recycle,5/30/2005
120922024813000003128977,0003128977,35,Recycle,5/31/2005
120922020338000003128956,0003128956,35,Recycle,6/1/2005
120922004754000003128917,0003128917,35,Recycle,6/2/2005
120922004434000003128916,0003128916,35,Recycle,6/3/2005
120922004304000003128915,0003128915,35,Recycle,6/4/2005
120922020855000003128959,0003128959,35,Recycle,6/5/2005
120922021311000003128961,0003128961,35,Recycle,6/6/2005
120922021445000003128962,0003128962,35,Recycle,6/7/2005
120922021735000003128963,0003128963,35,Recycle,6/8/2005
120921160857000003128686,0003128686,35,Recycle,6/9/2005
120921160605000003128684,0003128684,35,Recycle,6/10/2005
12092116065400000312FBF5,000312FBF5,35,Recycle,6/11/2005
120814020308000003127503,0003127503,35,Recycle,6/12/2005
120921181236000003128731,0003128731,35,Recycle,6/13/2005
120921204822000003128804,0003128804,35,Recycle,6/14/2005
120921235135000003128890,0003128890,35,Recycle,6/15/2005
120922015157000003128950,0003128950,35,Recycle,6/16/2005
120922010946000003128928,0003128928,35,Recycle,6/17/2005
120921130246000003128595,0003128595,35,Recycle,6/18/2005
120921180220000003128727,0003128727,35,Recycle,6/19/2005
120921225344000003128861,0003128861,35,Recycle,6/20/2005
120921174352000003128726,0003128726,35,Recycle,6/21/2005
120921174219000003128725,0003128725,35,Recycle,6/22/2005
120921204318000003128801,0003128801,35,Recycle,6/23/2005
120921122701000003128576,0003128576,35,Recycle,6/24/2005
120922030358000003128987,0003128987,35,Recycle,6/25/2005
120922000836000003128896,0003128896,35,Recycle,6/26/2005
120921135607000003128621,0003128621,35,Recycle,6/27/2005
120921154840000003128675,0003128675,35,Recycle,6/28/2005
120921155116000003128676,0003128676,35,Recycle,6/29/2005
120922002252000003128905,0003128905,35,Recycle,6/30/2005
120921234945000003128889,0003128889,35,Recycle,7/1/2005
120922030919000003128989,0003128989,35,Recycle,7/2/2005
120922060941000003129081,0003129081,35,Recycle,7/3/2005
120922061111000003129082,0003129082,35,Recycle,7/4/2005
120922061315000003129083,0003129083,35,Recycle,7/5/2005
120921224449000003128857,0003128857,35,Recycle,7/6/2005
120925134754000003130498,0003130498,35,Recycle,7/7/2005
120921141133000003128626,0003128626,35,Recycle,7/8/2005
120922001402000003128900,0003128900,35,Recycle,7/9/2005
120921125309000003128590,0003128590,35,Recycle,7/10/2005
120921233949000003128884,0003128884,35,Recycle,7/11/2005
120922001908000003128903,0003128903,35,Recycle,7/12/2005
120922002815000003128909,0003128909,35,Recycle,7/13/2005
120921225455000003128862,0003128862,35,Recycle,7/14/2005
120925134452000003130496,0003130496,35,Recycle,7/15/2005
120922012207000003128935,0003128935,35,Recycle,7/16/2005
120922012012000003128934,0003128934,35,Recycle,7/17/2005
120921181421000003128732,0003128732,35,Recycle,7/18/2005
120922025601000003128982,0003128982,35,Recycle,7/19/2005
120922025827000003128984,0003128984,35,Recycle,7/20/2005
120921224238000003128856,0003128856,35,Recycle,7/21/2005
120922002412000003128906,0003128906,35,Recycle,7/22/2005
120921234123000003128885,0003128885,35,Recycle,7/23/2005
120922030040000003128985,0003128985,35,Recycle,7/24/2005
120921204454000003128802,0003128802,35,Recycle,7/25/2005
120921122823000003128577,0003128577,35,Recycle,7/26/2005
120922024928000003128978,0003128978,35,Recycle,7/27/2005
120921130114000003128594,0003128594,35,Recycle,7/28/2005
120922011116000003128929,0003128929,35,Recycle,7/29/2005
120922025710000003128983,0003128983,35,Recycle,7/30/2005
120922015445000003128951,0003128951,35,Recycle,7/31/2005
120621001115006512051365,6512051365,64,Recycle,8/1/2005
120621001405006512051366,6512051366,64,Recycle,8/2/2005
120622075430006512051496,6512051496,64,Recycle,8/3/2005
120622075540006512051497,6512051497,64,Recycle,8/4/2005
120806135909006412007036,6412007036,64,Recycle,8/5/2005
120822050654006412009802,6412009802,64,Recycle,8/6/2005
120822051432006412009806,6412009806,64,Recycle,8/7/2005
062010211012006410004136,6410004136,64,Recycle,8/8/2005
120821211207006412009522,6412009522,64,Recycle,8/9/2005
120907063801009612113455,9612113455,96,Recycle,8/10/2005
120822021839006412009703,6412009703,64,Recycle,8/11/2005
120822022858006412009708,6412009708,64,Recycle,8/12/2005
120811173743006412008342,6412008342,64,Recycle,8/13/2005
120811173150006412008338,6412008338,64,Recycle,8/14/2001
120822012051006412009669,6412009669,64,Recycle,8/15/2001
120811035931006412007856,6412007856,64,Recycle,8/16/2001
120822021023006412009698,6412009698,64,Recycle,8/17/2001
120822011746006412009667,6412009667,64,Recycle,8/18/2001
120821210827006412009519,6412009519,64,Recycle,8/19/2001
120822114725006412010026,6412010026,64,Recycle,8/20/2001
120821210459006412009516,6412009516,64,Recycle,8/21/2001
120822142335006412010118,6412010118,64,Recycle,8/22/2001
120822142505006412010119,6412010119,64,Recycle,8/23/2001
120822114328006412010023,6412010023,64,Recycle,8/24/2001
120822111040006412010004,6412010004,64,Recycle,8/25/2001
120822110832006412010003,6412010003,64,Recycle,8/26/2001
111610033450006410004436,6410004436,64,Recycle,8/27/2001
120822021658006412009702,6412009702,64,Recycle,8/28/2001
120813174945006412008562,6412008562,64,Recycle,8/29/2001
120813175302006412008564,6412008564,64,Recycle,8/30/2001
120822010738006412009661,6412009661,64,Recycle,8/31/2001
120822105800006412009996,6412009996,64,Recycle,9/1/2001
